source_sheet,source_row,region_id,keyword_type,content_family,variables_present,variables_complete,content_completeness,suitable_page_types,unsuitable_page_types,content_status,reason
대구,421,kr-b300-ad6c-kr-b3d9-cd98-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,422,kr-b300-ad6c-kr-c625-b828-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,423,kr-b300-ad6c-kr-ccad-d559-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,424,kr-b300-ad6c-kr-c5f0-c218-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,425,kr-b300-ad6c-kr-c1a1-d604-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,426,kr-b300-ad6c-kr-c1a1-b9bc-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,427,kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,428,kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-bd80-d3c9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,429,kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-cc9c-c548,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,430,kr-b300-ad6c-kr-b3d9-b0a8-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,431,kr-b300-ad6c-kr-c11c-bd81-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,432,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ad6c-c131-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,433,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc9c-c548-bb38-d559-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,434,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c6a9-ace1-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,435,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c2e0-bc29-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,436,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-b2f9-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,437,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-c218-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,438,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-b450-c815-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,439,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bc31-c11d-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,440,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd80-b300-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,441,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd88-b2f9-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,442,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c30d-c6a9-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,443,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c131-c131-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,444,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c131-c815-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,445,kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc28-c554-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,446,kr-b300-ad6c-kr-bd88-b2f9-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,447,kr-b300-ad6c-kr-bd88-b2f9-c2e0-b3c4-c2dc,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,448,kr-b300-ad6c-kr-c544-c0b0-d0d5-c815-c2e0-b3c4-c2dc,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,449,kr-b300-ad6c-kr-d0d5-c815-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,450,kr-b300-ad6c-kr-bc31-c11d-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,451,kr-b300-ad6c-kr-c30d-c6a9-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,452,kr-b300-ad6c-kr-c131-c131-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,453,kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,454,kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c-kr-c131-d658-c0dd-d65c-ad8c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,455,kr-b300-ad6c-kr-ccad-c218-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,456,kr-b300-ad6c-kr-c2e0-bc29-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,457,kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,458,kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c-kr-b450-c815-c0dd-d65c-ad8c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,459,kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,460,kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c-kr-ccad-c8fc,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,461,kr-b300-ad6c-kr-c0c1-b2f9-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,462,kr-b300-ad6c-kr-c11c-c6d0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,463,kr-b300-ad6c-kr-ccad-c6d0-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,464,kr-b300-ad6c-kr-d765-b355-ad6c,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,465,kr-b300-ad6c-kr-d765-b355-ad6c-kr-ae08-cc9c-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,466,kr-b300-ad6c-kr-d765-b355-ad6c-kr-bc29-c11c-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,467,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-b2f4-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,468,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c554-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,469,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c815-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,470,kr-b300-ad6c-kr-d765-b355-ad6c-kr-d0d1-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,471,kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac1c-c2e0-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,472,kr-b300-ad6c-kr-d765-b355-ad6c-kr-bd84-d3c9-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,473,kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c0ac-c9c1-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,474,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0ac-cc3d-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,475,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0b0-b0a8-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,476,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c131-d654-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,477,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c218-ace1-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,478,kr-b300-ad6c-kr-d765-b355-ad6c-kr-c8fd-b9bc-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,479,kr-b300-ad6c-kr-d765-b355-ad6c-kr-b0b4-b355-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,480,kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac00-acbd-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,481,kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac15-c11c-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,482,kr-b300-ad6c-kr-d765-b355-ad6c-kr-bcf5-b300-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,483,kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-bd09-ba85-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,484,kr-b300-ad6c-kr-d765-b355-ad6c-kr-be44-d558-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대구,485,kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c1a1-c815-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대전,2,kr-b300-c804-kr-b3d9-ad6c-kr-c6d0-b3d9,과외,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
대전,3,kr-b300-c804-kr-b3d9-ad6c-kr-c778-b3d9,,general_tutor,"{'현재상태': True, '핵심문제·실제행동': True, '문제원인': True, '개선방법·변화기준': True, '글전개유형': True}",True,COMPLETE,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,content_source_ready,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
